timestamp;x;y;z,
8,4088E+12;-0.24899697;0.62728083;9.615.114
8,40881E+12;-0.2633622;0.62728083;9.610.326
8,40882E+12;-0.24420857;0.61770403;9.557.653
8,40883E+12;-0.2681506;0.62249243;9.605.537
8,40884E+12;-0.23463176;0.58418524;9.619.903
8,40885E+12;-0.25378537;0.60812724;9.610.326
8,40886E+12;-0.22026655;0.5650316;9.591.172
8,40887E+12;-0.25378537;0.63206923;9.639.056
8,40888E+12;-0.22984336;0.62249243;9.562.442
8,40889E+12;-0.24899697;0.61291564;9.576.807
8,4089E+12;-0.22026655;0.58897364;9.591.172
8,40891E+12;-0.2681506;0.59376204;9.629.479
8,40892E+12;-0.22026655;0.59376204;9.605.537
8,40893E+12;-0.2681506;0.61770403;9.629.479
8,40894E+12;-0.25378537;0.62728083;9.643.845
8,40895E+12;-0.23942018;0.61291564;9.600.749
8,40896E+12;-0.23463176;0.59855044;9.624.691
8,40897E+12;-0.21068975;0.62728083;95.385
8,40898E+12;-0.22984336;0.61770403;9.619.903
8,40899E+12;-0.22505496;0.59376204;9.639.056
8,409E+12;-0.22984336;0.5746084;9.595.961
8,40901E+12;-0.21547815;0.59855044;9.629.479
8,40902E+12;-0.2633622;0.60333884;9.615.114
8,40903E+12;-0.272939;0.63206923;9.605.537
8,40904E+12;-0.25378537;0.60333884;9.615.114
8,40905E+12;-0.20590134;0.63206923;9.576.807
8,40906E+12;-0.23942018;0.58418524;9.629.479
8,40907E+12;-0.2633622;0.60333884;9.586.384
8,40908E+12;-0.24899697;0.62249243;9.610.326
8,40909E+12;-0.2681506;0.59855044;9.591.172
8,4091E+12;-0.24899697;0.62728083;9.586.384
8,40911E+12;-0.23942018;0.62249243;9.595.961
8,40912E+12;-0.2777274;0.60812724;9.639.056
8,40913E+12;-0.22984336;0.63206923;9.624.691
8,40914E+12;-0.23463176;0.60333884;9.639.056
8,40915E+12;-0.21068975;0.641646;9.610.326
8,40916E+12;-0.20111294;0.62728083;968.694
8,40917E+12;-0.2633622;0.58897364;9.591.172
8,40918E+12;-0.25378537;0.61291564;9.610.326
8,40919E+12;-0.22984336;0.62728083;9.591.172
8,4092E+12;-0.25857377;0.58418524;9.576.807
8,40921E+12;-0.23463176;0.6368576;9.648.633
8,40922E+12;-0.2633622;0.6368576;9.643.845
8,40923E+12;-0.272939;0.5793968;9.591.172
8,40924E+12;-0.21068975;0.58418524;9.591.172
8,40925E+12;-0.25378537;0.61291564;9.648.633
8,40926E+12;-0.22984336;0.60333884;9.595.961
8,40927E+12;-0.24899697;0.58897364;9.639.056
8,40928E+12;-0.24899697;0.60333884;9.605.537
8,40929E+12;-0.24899697;0.6464345;9.619.903
8,4093E+12;-0.21547815;0.58897364;9.595.961
8,40931E+12;-0.25857377;0.59376204;9.610.326
8,40932E+12;-0.2681506;0.62728083;9.629.479
8,40933E+12;-0.24420857;0.62728083;9.667.787
8,40934E+12;-0.19632454;0.61770403;9.600.749
8,40935E+12;-0.23463176;0.61770403;9.629.479
8,40936E+12;-0.20111294;0.61291564;9.595.961
8,40937E+12;-0.24420857;0.641646;9.595.961
8,40938E+12;-0.25378537;0.6368576;956.723
8,40939E+12;-0.23942018;0.60812724;9.605.537
8,4094E+12;-0.23463176;0.6368576;9.624.691
8,40941E+12;-0.21068975;0.61291564;965.821
8,40942E+12;-0.21068975;0.58418524;9.629.479
8,40943E+12;-0.22505496;0.5793968;9.605.537
8,40944E+12;-0.21547815;0.58897364;9.576.807
8,40945E+12;-0.20590134;0.5650316;9.648.633
8,40946E+12;-0.15801731;0.6703765;9.615.114
8,40947E+12;-0.17238252;0.61770403;9.591.172
8,40948E+12;-0.23942018;0.63206923;9.586.384
8,40949E+12;-0.2777274;0.61291564;956.723
8,4095E+12;-0.22505496;0.63206923;9.481.039
8,40951E+12;-0.21068975;0.58418524;9.452.309
8,40952E+12;-0.32561144;0.62249243;9.816.227
8,40953E+12;-0.320823;0.56982;9.725.247
8,40954E+12;-0.23942018;0.59855044;9.437.943
8,40955E+12;-0.24420857;0.62249243;956.723
8,40956E+12;-0.25857377;0.62728083;9.720.459
8,40957E+12;-0.272939;0.5554548;9.672.575
8,40958E+12;-0.23463176;0.63206923;9.552.865
8,40959E+12;-0.20111294;0.58418524;9.543.288
8,4096E+12;-0.22026655;0.60333884;9.629.479
8,40961E+12;-0.272939;0.59376204;9.662.998
8,40962E+12;-0.272939;0.5793968;9.600.749
8,40963E+12;-0.25378537;0.62249243;9.615.114
8,40964E+12;-0.2681506;0.60812724;9.605.537
8,40965E+12;-0.24420857;0.6368576;9.653.421
8,40966E+12;-0.22984336;0.61770403;9.610.326
8,40967E+12;-0.2633622;0.62249243;9.605.537
8,40968E+12;-0.25378537;0.61291564;9.591.172
8,40969E+12;-0.25857377;0.641646;9.586.384
8,4097E+12;-0.25857377;0.5746084;9.600.749
8,40971E+12;-0.23942018;0.61291564;9.595.961
8,40972E+12;-0.2681506;0.59376204;9.634.268
8,40973E+12;-0.21547815;0.60333884;9.615.114
8,40974E+12;-0.23942018;0.5793968;9.576.807
8,40975E+12;-0.24899697;0.63206923;9.552.865
8,40976E+12;-0.17238252;0.61291564;9.572.019
8,40977E+12;-0.20111294;0.62728083;9.576.807
8,40978E+12;-0.22505496;0.6368576;9.629.479
8,40979E+12;-0.22984336;0.60812724;9.543.288
8,4098E+12;-0.20111294;0.60333884;9.543.288
8,40981E+12;-0.22026655;0.60333884;9.586.384
8,40982E+12;-0.17238252;0.5650316;9.562.442
8,40983E+12;-0.22505496;0.60333884;9.624.691
8,40984E+12;-0.25378537;0.62249243;9.581.595
8,40985E+12;-0.18195933;0.62249243;956.723
8,40986E+12;-0.22026655;0.62728083;9.624.691
8,40987E+12;-0.2633622;0.61770403;9.634.268
8,40988E+12;-0.21068975;0.58418524;9.586.384
8,40989E+12;-0.23942018;0.59855044;956.723
8,4099E+12;-0.2777274;0.6655881;9.624.691
8,40991E+12;-0.24420857;0.59376204;9.619.903
8,40992E+12;-0.24899697;0.60812724;9.595.961
8,40993E+12;-0.23942018;0.61770403;9.572.019
8,40994E+12;-0.23463176;0.5650316;9.610.326
8,40995E+12;-0.22026655;0.59855044;9.605.537
8,40996E+12;-0.21068975;0.63206923;9.677.363
8,40997E+12;-0.2681506;0.6512229;9.615.114
8,40998E+12;-0.23942018;0.6799533;9.576.807
8,40999E+12;-0.20111294;0.58418524;9.591.172
8,41E+12;-0.22505496;0.59855044;9.581.595
8,41001E+12;-0.23942018;0.58897364;9.615.114
8,41002E+12;-0.21547815;0.62249243;95.385
8,41003E+12;-0.24899697;0.56982;9.552.865
8,41004E+12;-0.2825158;0.5650316;9.586.384
8,41005E+12;-0.25378537;0.58897364;9.634.268
8,41006E+12;-0.2681506;0.62249243;9.662.998
8,41007E+12;-0.24420857;0.63206923;9.619.903
8,41008E+12;-0.25857377;0.61291564;9.634.268
8,41009E+12;-0.2633622;0.60812724;9.639.056
8,4101E+12;-0.25378537;0.5793968;9.648.633
8,41011E+12;-0.21068975;0.59855044;9.605.537
8,41012E+12;-0.23942018;0.58897364;9.581.595
8,41013E+12;-0.22984336;0.58897364;956.723
8,41014E+12;-0.24420857;0.59376204;9.629.479
8,41015E+12;-0.21547815;0.62728083;956.723
8,41016E+12;-0.24899697;0.60812724;9.572.019
8,41017E+12;-0.20590134;0.6368576;9.639.056
8,41018E+12;-0.25378537;0.60812724;9.576.807
8,41019E+12;-0.2681506;0.61291564;9.605.537
8,4102E+12;-0.21068975;0.6464345;9.629.479
8,41021E+12;-0.20590134;0.63206923;9.615.114
8,41022E+12;-0.2681506;0.59376204;9.624.691
8,41023E+12;-0.22026655;0.62728083;9.595.961
8,41024E+12;-0.20111294;0.60812724;9.648.633
8,41025E+12;-0.23463176;0.59855044;9.595.961
8,41026E+12;-0.2825158;0.59855044;9.619.903
8,41027E+12;-0.19153613;0.63206923;9.615.114
8,41028E+12;-0.24420857;0.62249243;956.723
8,41029E+12;-0.2633622;0.5793968;95.385
8,4103E+12;-0.20590134;0.59855044;956.723
8,41031E+12;-0.25857377;0.58897364;9.595.961
8,41032E+12;-0.24420857;0.6368576;9.591.172
8,41033E+12;-0.23942018;0.62728083;9.557.653
8,41034E+12;-0.22026655;0.59855044;9.634.268
8,41035E+12;-0.30166942;0.6368576;9.639.056
8,41036E+12;-0.23942018;0.62249243;9.591.172
8,41037E+12;-0.24420857;0.60812724;9.595.961
8,41038E+12;-0.22505496;0.6560113;9.572.019
8,41039E+12;-0.2681506;0.59376204;9.648.633
8,4104E+12;-0.20590134;0.58897364;9.624.691
8,41041E+12;-0.23942018;0.61291564;9.610.326
8,41042E+12;-0.22984336;0.62249243;9.624.691
8,41043E+12;-0.21068975;0.58897364;9.576.807
8,41044E+12;-0.24899697;0.62249243;9.552.865
8,41045E+12;-0.22984336;0.6368576;9.600.749
8,41046E+12;-0.23463176;0.641646;9.586.384
8,41047E+12;-0.23463176;0.6655881;9.591.172
8,41048E+12;-0.22026655;0.58897364;9.595.961
8,41049E+12;-0.25857377;0.61291564;9.581.595
8,4105E+12;-0.2633622;0.61770403;9.624.691
8,41051E+12;-0.2777274;0.58897364;9.634.268
8,41052E+12;-0.22505496;0.60812724;9.572.019
8,41053E+12;-0.272939;0.59376204;9.591.172
8,41054E+12;-0.2681506;0.60333884;9.576.807
8,41055E+12;-0.22026655;0.58418524;9.629.479
8,41056E+12;-0.23463176;0.61291564;9.629.479
8,41057E+12;-0.20111294;0.60333884;9.672.575
8,41058E+12;-0.21068975;0.56982;9.586.384
8,41059E+12;-0.20590134;0.62249243;9.619.903
8,4106E+12;-0.20590134;0.5746084;9.619.903
8,41061E+12;-0.2633622;0.60333884;9.562.442
8,41062E+12;-0.24899697;0.5410896;9.600.749
8,41063E+12;-0.23942018;0.61291564;9.648.633
8,41064E+12;-0.22984336;0.61291564;9.643.845
8,41065E+12;-0.25378537;0.59855044;9.634.268
8,41066E+12;-0.25857377;0.6464345;9.639.056
8,41067E+12;-0.24899697;0.58897364;9.619.903
8,41068E+12;-0.2825158;0.58897364;9.605.537
8,41069E+12;-0.23942018;0.641646;9.581.595
8,4107E+12;-0.22984336;0.63206923;9.595.961
8,41071E+12;-0.22505496;0.6368576;9.591.172
8,41072E+12;-0.22026655;0.60333884;9.605.537
8,41073E+12;-0.23942018;0.60333884;9.643.845
8,41074E+12;-0.22026655;0.5746084;9.595.961
8,41075E+12;-0.21068975;0.61770403;9.572.019
8,41076E+12;-0.22505496;0.63206923;9.543.288
8,41077E+12;-0.2777274;0.59855044;9.624.691
8,41078E+12;-0.23942018;0.62249243;9.552.865
8,41079E+12;-0.24899697;0.58418524;9.653.421
8,4108E+12;-0.24899697;0.59855044;965.821
8,41081E+12;-0.22026655;0.62249243;9.586.384
8,41082E+12;-0.25378537;0.60812724;9.591.172
8,41083E+12;-0.24420857;0.59855044;9.624.691
8,41084E+12;-0.25378537;0.60333884;9.595.961
8,41085E+12;-0.2633622;0.61770403;9.619.903
8,41086E+12;-0.2633622;0.61291564;9.653.421
8,41087E+12;-0.22984336;0.58418524;9.648.633
8,41088E+12;-0.25378537;0.62728083;9.653.421
8,41089E+12;-0.23942018;0.641646;9.629.479
8,4109E+12;-0.22505496;0.63206923;965.821
8,41091E+12;-0.18195933;0.59376204;9.629.479
8,41092E+12;-0.22026655;0.58897364;9.615.114
8,41093E+12;-0.22505496;0.58897364;9.619.903
8,41094E+12;-0.22984336;0.5554548;956.723
8,41095E+12;-0.23942018;0.58418524;95.385
8,41096E+12;-0.22505496;0.6368576;9.610.326
8,41097E+12;-0.23463176;0.62728083;9.662.998
8,41098E+12;-0.25857377;0.641646;9.624.691
8,41099E+12;-0.25378537;0.6560113;9.591.172
8,411E+12;-0.25857377;0.59855044;9.634.268
8,41101E+12;-0.2681506;0.5650316;9.586.384
8,41102E+12;-0.24420857;0.58897364;9.572.019
8,41103E+12;-0.24420857;0.6368576;9.629.479
8,41104E+12;-0.22505496;0.63206923;9.572.019
8,41105E+12;-0.24420857;0.5746084;9.595.961
8,41106E+12;-0.21068975;0.62249243;9.600.749
8,41107E+12;-0.22984336;0.59855044;956.723
8,41108E+12;-0.21547815;0.58418524;9.576.807
8,41109E+12;-0.22026655;0.59376204;9.591.172
8,4111E+12;-0.22984336;0.59855044;9.576.807
8,41111E+12;-0.22984336;0.61770403;9.605.537
8,41112E+12;-0.22505496;0.6368576;9.615.114
8,41113E+12;-0.24420857;0.58897364;9.672.575
8,41114E+12;-0.23463176;0.62728083;9.591.172
8,41115E+12;-0.21068975;0.6464345;9.677.363
8,41116E+12;-0.24899697;0.61291564;9.557.653
8,41116E+12;-0.21068975;0.56982;9.639.056
8,41117E+12;-0.22026655;0.62249243;9.581.595
8,41119E+12;-0.22026655;0.56982;9.595.961
8,41119E+12;-0.20590134;0.641646;9.610.326
8,4112E+12;-0.22505496;0.59376204;9.648.633
8,41121E+12;-0.21068975;0.6512229;9.653.421
8,41122E+12;-0.22984336;0.641646;9.572.019
8,41123E+12;-0.21068975;0.61770403;9.629.479
8,41124E+12;-0.2825158;0.60333884;9.648.633
8,41125E+12;-0.22505496;0.58897364;95.385
8,41126E+12;-0.22984336;0.61770403;9.586.384
8,41127E+12;-0.24899697;0.59376204;9.605.537
8,41128E+12;-0.22505496;0.62728083;9.619.903
8,41129E+12;-0.20111294;0.60333884;9.639.056
8,4113E+12;-0.20111294;0.61770403;9.581.595
8,41131E+12;-0.21547815;0.61291564;9.615.114
8,41132E+12;-0.21547815;0.60812724;9.600.749
8,41133E+12;-0.24420857;0.62249243;9.605.537
8,41134E+12;-0.24899697;0.63206923;9.605.537
8,41135E+12;-0.22505496;0.59855044;9.591.172
8,41136E+12;-0.24420857;0.60812724;9.634.268
8,41137E+12;-0.21547815;0.60333884;9.634.268
8,41138E+12;-0.22026655;0.61291564;9.581.595
8,41139E+12;-0.24420857;0.641646;9.605.537
8,4114E+12;-0.2633622;0.58418524;9.615.114
8,41141E+12;-0.2777274;0.6368576;9.595.961
8,41142E+12;-0.21547815;0.59855044;9.576.807
8,41143E+12;-0.22505496;0.641646;9.562.442
8,41144E+12;-0.21547815;0.60333884;9.591.172
8,41145E+12;-0.20111294;0.641646;956.723
8,41146E+12;-0.25378537;0.58418524;9.605.537
8,41147E+12;-0.2681506;0.56982;9.591.172
8,41148E+12;-0.25857377;0.58418524;9.572.019
8,41149E+12;-0.22026655;0.62249243;9.605.537
8,4115E+12;-0.23463176;0.62249243;9.619.903
8,41151E+12;-0.2633622;0.56982;9.552.865
8,41152E+12;-0.23942018;0.60812724;9.581.595
8,41153E+12;-0.23463176;0.59376204;9.581.595
8,41154E+12;-0.22984336;0.60333884;9.586.384
8,41155E+12;-0.24420857;0.6464345;9.572.019
8,41156E+12;-0.20111294;0.6512229;956.723
8,41157E+12;-0.23463176;0.6464345;9.605.537
8,41158E+12;-0.23463176;0.61291564;9.572.019
8,41159E+12;-0.2633622;0.62249243;9.595.961
8,4116E+12;-0.24420857;0.6368576;9.610.326
8,41161E+12;-0.24420857;0.59376204;9.605.537
8,41162E+12;-0.25857377;0.61770403;9.624.691
8,41163E+12;-0.22026655;0.63206923;9.634.268
8,41164E+12;-0.2633622;0.6464345;9.619.903
8,41165E+12;-0.23942018;0.63206923;9.619.903
8,41166E+12;-0.21068975;0.58418524;9.615.114
8,41167E+12;-0.2681506;0.61291564;95.385
8,41168E+12;-0.22984336;0.6512229;9.610.326
8,41169E+12;-0.23463176;0.5793968;9.667.787
8,4117E+12;-0.22984336;0.58418524;9.619.903
8,41171E+12;-0.25857377;0.60333884;9.595.961
8,41172E+12;-0.2777274;0.62249243;9.605.537
8,41173E+12;-0.24899697;0.58418524;9.624.691
8,41174E+12;-0.24420857;0.6368576;9.581.595
8,41175E+12;-0.25857377;0.61291564;9.615.114
8,41176E+12;-0.23463176;0.59855044;9.605.537
8,41177E+12;-0.21547815;0.59855044;9.557.653
8,41178E+12;-0.22026655;0.5554548;9.610.326
8,41179E+12;-0.22984336;0.60812724;9.634.268
8,4118E+12;-0.22026655;0.5793968;9.610.326
8,41181E+12;-0.24420857;0.59376204;9.562.442
8,41182E+12;-0.25378537;0.60812724;9.605.537
8,41183E+12;-0.20590134;0.62249243;9.629.479
8,41184E+12;-0.21547815;0.63206923;9.643.845
8,41185E+12;-0.25378537;0.6464345;9.595.961
8,41186E+12;-0.21547815;0.59855044;9.586.384
8,41187E+12;-0.21547815;0.63206923;956.723
8,41188E+12;-0.2777274;0.6655881;9.581.595
8,41189E+12;-0.22505496;0.60333884;9.581.595
8,4119E+12;-0.25857377;0.6368576;9.586.384
8,41191E+12;-0.25857377;0.58418524;9.600.749
8,41192E+12;-0.25378537;0.59376204;9.610.326
8,41193E+12;-0.19632454;0.59855044;9.624.691
8,41194E+12;-0.21068975;0.61770403;9.576.807
8,41195E+12;-0.2681506;0.58897364;9.629.479
8,41196E+12;-0.22984336;0.61291564;9.615.114
8,41197E+12;-0.17717093;0.60333884;9.576.807
8,41198E+12;-0.24420857;0.60812724;9.667.787
8,41199E+12;-0.21547815;0.60333884;9.619.903
8,412E+12;-0.22984336;0.6655881;9.600.749
8,41201E+12;-0.25378537;0.6368576;9.600.749
8,41202E+12;-0.24899697;0.58418524;9.619.903
8,41203E+12;-0.24420857;0.6368576;9.591.172
8,41204E+12;-0.18674773;0.6368576;9.653.421
8,41205E+12;-0.24420857;0.62249243;9.586.384
8,41206E+12;-0.2633622;0.59855044;9.605.537
8,41207E+12;-0.22984336;0.62728083;9.586.384
8,41208E+12;-0.22505496;0.58897364;9.619.903
8,41209E+12;-0.2681506;0.62728083;9.586.384
8,4121E+12;-0.25857377;0.60333884;9.572.019
8,41211E+12;-0.2633622;0.641646;9.605.537
8,41212E+12;-0.21068975;0.5793968;9.643.845
8,41213E+12;-0.2777274;0.60333884;9.572.019
8,41214E+12;-0.24899697;0.61291564;9.562.442
8,41215E+12;-0.24420857;0.6560113;9.653.421
8,41216E+12;-0.25857377;0.62728083;9.591.172
8,41217E+12;-0.22984336;0.6368576;9.624.691
8,41218E+12;-0.2681506;0.6512229;9.610.326
8,41219E+12;-0.21068975;0.60333884;9.576.807
8,4122E+12;-0.2633622;0.6703765;9.576.807
8,41221E+12;-0.24899697;0.60812724;956.723
