"timestamp","x","y","z"
"617161170774243","-8.537724","1.9776106","-6.943185"
"617161190653308","-6.9719152","6.7803793","0.5602432"
"617161210626382","-1.7286136","6.0285997","4.209007"
"617161230606697","1.2018893","-1.0726024","0.89064306"
"617161250497220","3.9743748","-7.0485296","4.510676"
"617161270417743","3.7110126","-13.474567","0.4261679"
"617161290180036","7.9008656","-29.252356","6.26802"
"617161310260038","0.94331545","-21.92131","-0.5315128"
"617161330228009","1.2066777","-24.20538","6.742072"
"617161350150251","-7.216124","-17.219099","-2.753332"
"617161370035930","-6.363788","-11.224017","1.541866"
"617161389976765","2.9400797","-9.3421755","2.4612393"
"617161409898277","1.7669208","-8.135497","1.7429788"
"617161429845311","3.289633","-8.839393","1.067814"
"617161449769115","0.2681506","-7.1490865","2.111686"
"617161469662085","1.1683705","-8.7532015","0.59855044"
"617161489588441","2.6527755","-11.841722","-0.7326257"
"617161509525475","2.0111294","-10.132261","1.1300632"
"617161529452664","1.7860745","-10.328587","1.484405"
"617161549402197","1.7142484","-10.577583","1.6424223"
"617161569288189","1.2258313","-10.127473","1.6998832"
"617161589212254","0.5602432","-8.37013","1.4556746"
"617161609137985","0.7661445","-8.508993","1.3694834"
"617161629074862","0.59855044","-9.203311","1.757344"
"617161649028718","0.12928689","-9.380483","3.3183637"
"617161668934449","-0.36870706","-10.539276","4.8362875"
"617161688847420","-0.80924016","-12.77546","9.160215"
"617161709062578","0.5554548","-11.63582","2.2026656"
"617161728696069","-4.0174704","-10.170568","0.37349546"
"617161748660967","-4.237737","-10.486604","2.801216"
"617161768572271","-0.45489833","-9.672575","5.4779334"
"617161788478836","-1.5370775","-7.541735","3.0597897"
"617161808303004","-1.8770541","-6.8905125","1.1731589"
"617161828331288","-1.6328455","-6.83784","2.5474305"
"617161848287592","-1.8195933","-6.7564373","3.3614593"
"617161868237385","-2.3702598","-6.8569937","3.572149"
"617161888111242","-2.6431987","-7.2687964","3.8498764"
"617161908046296","-2.054225","-7.249643","4.620809"
"617161927963329","-2.5809495","-7.632715","4.146757"
"617161947888279","-2.4612393","-7.5561004","4.1706996"
"617161967840989","-2.4277205","-7.8865004","5.3725886"
"617161987702970","-2.3080103","-7.872135","6.05733"
"617162007660420","-1.8291701","-8.738836","5.837064"
"617162027669328","-1.4269443","-9.155427","5.305551"
"617162047523810","-0.46926352","-9.064447","5.0517654"
"617162067482041","0.1436521","-9.414001","5.0613422"
"617162087360741","-1.0821792","-9.351752","4.841076"
"617162107298451","-1.2162545","-9.078813","5.530606"
"617162127212463","0.44532153","-10.400413","6.8282633"
"617162147149757","-1.532289","-13.072341","5.1235914"
"617162167119446","-1.2497733","-11.405977","4.697424"
"617162187012053","0.038307227","-7.311892","3.6727054"
"617162206918773","3.2465374","-7.2065473","5.267244"
"617162227034296","1.910573","-10.022128","0.93852705"
"617162246792423","1.3072342","-11.329363","-2.2170308"
"617162266589821","1.3359646","-10.0029745","-1.8770541"
"617162286648885","0.07182605","-8.432379","-1.2018893"
"617162306556283","-0.8571242","-9.662998","-0.7134721"
"617162326380817","-1.3982137","-10.46745","0.08140286"
"617162346406808","-0.521936","-10.093954","0.90979666"
"617162366372643","-0.20590134","-8.839393","0.17717093"
"617162386364729","-0.02873042","-8.834604","0.31603462"
"617162406178064","-0.25857377","-9.706094","0.23942018"
"617162426120201","-1.0726024","-10.635044","0.08619126"
"617162446040516","-0.866701","-9.888053","0.22026655"
"617162465990726","-0.34955344","-9.160215","0.2633622"
"617162485912395","-0.21547815","-8.796297","0.51714754"
"617162505808334","0.14844051","-9.011775","0.08619126"
"617162525738649","0.866701","-9.102755","0.49320555"
"617162545668963","0.9959879","-9.112331","0.30166942"
"617162565595111","0.038307227","-9.466674","0.15322891"
"617162585552144","-1.1492168","-10.132261","0.15322891"
"617162605440688","-0.866701","-9.691729","0.8331822"
"617162625356628","-1.7860745","-9.605537","0.81402856"
"617162645294650","-1.8148049","-9.404425","1.2401965"
"617162665243090","-1.7046716","-9.969456","0.5746084"
"617162685186790","-1.3982137","-11.003751","0.78050977"
"617162705098510","-1.0582372","-10.941502","0.7757214"
"617162724993773","-1.067814","-10.941502","-0.22984336"
"617162744757160","-2.1021092","-10.759542","-0.6560113"
"617162764946016","-2.6671407","-10.788273","0.38307226"
"617162784826487","-2.8921957","-11.190498","0.7565677"
"617162804735604","-3.442862","-12.023681","0.44532153"
"617162824633522","-2.753332","-12.176909","0.50757074"
"617162844543160","-1.9919758","-11.473015","0.009576807"
"617162864484881","-1.163582","-10.28549","0.19632454"
"617162884439414","-0.076614454","-9.021352","-1.685518"
"617162904368374","3.1842883","-8.37013","-1.3599066"
"617162924261970","5.583278","-9.907207","-0.94810385"
"617162944188534","6.0956373","-12.761095","-0.18195933"
"617162964130880","5.195418","-14.863204","1.2162545"
"617162984069007","3.3183637","-13.809755","-0.93373865"
"617163003987238","0.5602432","-11.506534","-0.35913026"
"617163023964428","-1.1587936","-11.15698","2.4468741"
"617163043849273","-3.2944214","-10.941502","2.5761611"
"617163063531255","-2.528277","-10.314221","1.4652514"
"617163083674434","-0.18674773","-9.045294","0.12449849"
"617163103758290","0.81402856","-8.868123","-0.40701428"
"617163123643969","1.0773908","-8.350976","0.11971009"
"617163143541627","1.3120226","-7.5944076","1.0726024"
"617163163170848","1.2162545","-6.205771","0.8619126"
"617163183416423","1.7142484","-4.5202527","0.46926352"
"617163203393664","1.0582372","-3.7445314","0.91458505"
"617163223365645","0.40222588","-4.247314","1.6376339"
"617163243116012","-0.7374141","-5.305551","1.9440918"
"617163263190806","-3.016694","-6.191406","2.3989902"
"617163282967891","-4.817134","-7.441179","3.323152"
"617163302956539","-3.9073372","-8.99741","4.8506527"
"617163322970030","-3.5338416","-11.798626","6.157887"
"617163342734564","-3.53863","-15.049952","6.291962"
"617163362558941","-1.8674773","-15.030798","6.6415157"
"617163382596859","-0.35434186","-11.894394","5.3965306"
"617163402553424","-0.5746084","-8.652645","5.133168"
"617163422502332","-1.0773908","-7.0724716","6.0142345"
"617163442372386","-1.484405","-10.783484","7.1395097"
"617163462560148","-0.8379706","-15.380352","4.817134"
"617163481990671","-0.47405192","-12.65575","2.078167"
"617163502219892","1.460463","-6.8186865","0.04309563"
"617163522296040","4.012682","-5.947197","1.1971009"
"617163542307552","1.4748282","-7.991845","-2.0590134"
"617163561974846","-1.3838485","-11.45865","-3.169923"
"617163581631671","-0.35434186","-12.521675","-2.719813"
"617163601838704","-1.1683705","-10.596737","-0.21068975"
"617163621808498","-0.63206923","-8.844181","0.7613561"
"617163641764854","2.0973208","-7.867347","1.4173675"
"617163661785429","1.9919758","-8.240842","1.2545617"
"617163681243139","0.038307227","-9.064447","1.0869676"
"617163701473245","-0.8523358","-10.055647","0.07182605"
"617163721437622","-1.2785037","-9.203311","-0.81402856"
"617163741351270","-0.842759","-8.327033","-0.3878607"
"617163761247418","0.15322891","-7.9343843","0.047884032"
"617163780976066","-0.25378537","-8.834604","0.272939"
"617163801095078","-0.12928689","-8.99741","0.30166942"
"617163821066851","-0.21547815","-8.580819","-0.25857377"
"617163840993259","-0.34955344","-8.647857","-0.01436521"
"617163860870709","0.076614454","-9.184157","0.7134721"
"617163880688523","-0.272939","-10.0748005","0.19153613"
"617163900741130","-0.5315128","-10.82658","0.33518824"
"617163920654777","-0.06703765","-10.539276","-0.38307226"
"617163940702019","0.4357447","-10.314221","-0.7134721"
"617163960494313","-1.6472107","-11.128249","-1.0965444"
"617163980671867","-3.0262709","-11.501745","-0.61770403"
"617164000288952","-2.7485435","-11.501745","-0.29209262"
"617164020282444","-1.3838485","-11.712435","-0.009576807"
"617164040334321","-1.9009962","-11.496957","0.6655881"
"617164060205208","-2.5617957","-11.171345","1.0342951"
"617164080080783","-2.8778305","-11.319786","0.05267244"
"617164099713077","-2.1930888","-11.334151","0.36391866"
"617164119910995","-1.8052281","-9.519346","-0.29209262"
"617164139975216","-0.39743748","-7.52737","-0.61770403"
"617164159806468","1.5227122","-7.723695","-1.3790601"
"617164179688032","4.10845","-9.490616","-2.1691468"
"617164199335170","6.6175733","-12.698846","0.047884032"
"617164219543818","6.2105594","-15.969325","0.090979666"
"617164239513976","4.405331","-15.868769","-0.93852705"
"617164259496947","2.4756045","-14.408306","0.6943185"
"617164279315855","-1.8100165","-13.594277","1.5179238"
"617164298963878","-5.746084","-11.664551","2.585738"
"617164319332421","-3.2321723","-12.061988","0.9720459"
"617164339160080","0.7038953","-10.472239","-0.08619126"
"617164359058050","1.8243817","-8.389283","0.033518825"
"617164378941906","2.1021092","-7.422025","1.6519991"
"617164398865294","1.6759412","-6.411672","1.661576"
"617164418973681","1.5227122","-4.7261543","1.2354081"
"617164438741912","1.3838485","-4.572925","0.8714894"
"617164458724050","0.15322891","-4.960786","0.6512229"
"617164478587437","-0.5363012","-4.644751","1.0821792"
"617164498726918","-1.2114661","-4.0557775","1.9728222"
"617164518586399","-2.0254946","-4.534618","3.083732"
"617164538379370","-3.41892","-4.5872903","3.8402996"
"617164558536716","-4.6255975","-5.568913","4.5777135"
"617164578638437","-5.3199162","-6.751649","4.213795"
"617164598187397","-4.76925","-8.829816","3.643975"
"617164617795628","-2.9879637","-11.760319","4.7261543"
"617164637992922","-1.0151415","-14.891934","6.8186865"
"617164658122247","-0.48841715","-15.998055","9.758766"
"617164677925165","-0.20590134","-12.650962","8.920795"
"617164697773188","2.054225","-12.665327","5.1379566"
"617164717410326","-0.10534488","-17.506403","4.7405195"
"617164737623973","-3.6248214","-9.337387","1.13964"
"617164757649913","-4.841076","-3.667917","-1.9201498"
"617164777533717","1.6807296","-3.5290532","0.320823"
"617164797425073","1.757344","-7.541735","0.9624691"
"617164817060700","-2.9879637","-13.64695","-3.1268275"
"617164837289452","-1.0295067","-15.945383","-2.2170308"
"617164857216902","1.2210429","-11.142614","-1.0103531"
"617164877178050","2.9783869","-7.383718","-0.095768064"
"617164897025239","4.0222588","-6.6606693","0.019153614"
"617164916824200","2.4660277","-7.9152308","-0.10534488"
"617164936913785","-0.24899697","-10.16578","0.11971009"
"617164956821964","-2.7006595","-10.266336","-0.8762778"
"617164976968945","-2.0733786","-9.662998","-1.0055647"
"617164996674364","-1.2976574","-9.41879","-0.4405331"
"617165016750512","-0.5602432","-9.279925","0.04309563"
"617165036603066","-0.05746084","-9.088389","0.4213795"
"617165056479057","-0.35913026","-9.054871","0.641646"
"617165076447184","0.45010993","-8.465898","0.31603462"
"617165096333749","-0.22026655","-9.241618","0.1388637"
"617165116364844","-0.24420857","-9.289502","0.14844051"
"617165135865003","-0.49799395","-9.078813","0.46447513"
"617165156073650","-0.45010993","-9.303867","0.56982"
"617165176096569","-0.46447513","-9.179369","-0.023942016"
"617165195965686","-0.6703765","-8.748413","-0.01436521"
"617165215853917","-1.3072342","-9.050082","-0.5602432"
"617165235492513","-1.8483237","-9.662998","-1.2114661"
"617165255763504","-2.8778305","-11.7268","-0.7230489"
"617165275666162","-2.0111294","-11.57836","-0.009576807"
"617165295539966","-1.1875241","-11.085154","0.40701428"
"617165315373406","-0.8379706","-11.36767","1.2785037"
"617165335278148","-2.834735","-12.047623","0.12928689"
"617165355323410","-2.4229321","-11.760319","-0.047884032"
"617165375324818","-2.2218192","-10.927136","-0.11971009"
"617165395223883","-1.3982137","-10.563218","0.33518824"
"617165415117114","0.5554548","-10.180145","-1.1540052"
"617165435030814","3.6391866","-10.151415","-2.9640217"
"617165454976232","7.240066","-11.109096","-0.8571242"
"617165474916964","6.0381765","-14.441825","-0.79966336"
"617165494878580","2.7581203","-15.298949","-2.4468741"
"617165514787072","3.2225955","-12.41633","-0.4309563"
"617165534850980","0.24899697","-11.310209","1.3982137"
"617165554605669","-1.3982137","-11.066","1.4700398"
"617165574519682","-2.5187001","-10.34774","1.13964"
"617165594506507","-1.3838485","-9.998186","0.4405331"
"617165614392186","0.047884032","-9.093178","-0.02873042"
"617165634252969","1.0965444","-8.135497","0.31603462"
"617165654174221","-0.33997664","-7.872135","0.7278373"
"617165674100681","0.2873042","-7.52737","1.4317327"
"617165694059173","0.1388637","-6.4164605","0.93373865"
"617165714072352","0.36870706","-5.195418","0.62249243"
"617165733873135","1.1492168","-4.7788267","0.2633622"
"617165753562512","0.8331822","-4.1611223","0.7326257"
"617165773730639","0.20590134","-4.525041","1.6998832"
"617165793849339","-0.92416185","-5.085284","2.15957"
"617165813673872","-2.2936451","-6.0285997","3.2752678"
"617165833553874","-2.480393","-7.723695","4.3718123"
"617165853198876","-3.0885203","-11.559206","6.71813"
"617165873417732","-6.114791","-15.428236","6.3542113"
"617165893374453","-5.2049947","-15.088259","5.827487"
"617165913343622","-3.0454245","-12.042834","5.5497594"
"617165933182842","-2.6671407","-9.165004","6.7803793"
"617165952859407","-3.8355112","-8.456321","7.5465236"
"617165973046857","-4.1946416","-8.456321","7.656657"
"617165992988734","-0.9816227","-15.150508","7.1107793"
"617166012936548","1.1252748","-18.243816","0.8523358"
"617166032814779","0.90500826","-8.331821","-0.9528923"
"617166052669365","3.6822822","-4.6112323","2.0638018"
"617166072669367","3.1507695","-5.4444146","-0.89064306"
"617166092601452","0.29688102","-11.793838","-5.755661"
"617166112563277","-1.043872","-14.978126","-2.7389667"
"617166132481039","-1.733402","-10.218452","-0.9720459"
"617166152418593","1.2306197","-8.0445175","0.320823"
"617166172014116","3.7349546","-7.086837","0.33997664"
"617166192232972","2.7581203","-8.935161","-0.23942018"
"617166212206204","0.9576807","-10.141838","0.50757074"
"617166232173081","-1.5801731","-9.988609","-0.5554548"
"617166252002458","-1.8483237","-9.442732","-0.090979666"
"617166271646626","-1.1444284","-8.561666","-0.56982"
"617166291862826","-0.6703765","-8.700529","0.5410896"
"617166311864286","-1.6089035","-9.006987","0.14844051"
"617166331752413","-1.2066777","-8.695741","-0.06703765"
"617166351699343","-1.0342951","-8.911219","0.47884035"
"617166371277990","-0.80445176","-9.155427","0.22505496"
"617166391488826","-0.12449849","-9.442732","0.17717093"
"617166411506796","-0.4405331","-9.490616","0.62728083"
"617166431399142","-0.10534488","-9.615114","1.5035586"
"617166451275602","-1.2162545","-9.854534","-0.06703765"
"617166470907531","-1.4030021","-8.710106","-0.6607997"
"617166491150450","-0.6799533","-9.940725","-0.78050977"
"617166511100608","-1.9967642","-11.329363","-0.6655881"
"617166531033892","-2.585738","-11.8896055","-0.110133275"
"617166550900352","-1.9919758","-11.511322","0.1436521"
"617166570717802","-1.2545617","-11.760319","0.90021986"
"617166590718741","-1.3120226","-11.827356","1.6089035"
"617166612183743","-1.8722657","-11.927913","0.090979666"
"617166630687599","-1.3024458","-11.951855","0.0047884034"
"617166650530518","-2.0494366","-10.529699","-0.44532153"
"617166670666770","-1.541866","-9.14585","0.8619126"
"617166690108074","-0.36391866","-8.719683","-1.7717092"
"617166710309170","3.169923","-8.844181","-1.3934253"
"617166730320734","5.6215854","-11.990162","-0.17717093"
"617166750202559","4.1706996","-14.049175","-2.0111294"
"617166770080061","2.8682537","-14.528016","-1.6328455"
"617166789729855","1.9632454","-12.291832","0.9720459"
"617166809942617","-1.0630256","-11.300632","1.4221559"
"617166829981838","-1.7812861","-11.496957","1.3215994"
"617166849833455","-2.9161377","-10.500969","0.92895025"
"617166869719602","-1.2641385","-9.591172","0.038307227"
"617166889645750","0.6703765","-8.508993","0.033518825"
"617166910332106","0.93373865","-7.675811","0.39743748"
"617166929574556","0.90979666","-7.929596","1.2114661"
"617166949492475","0.05267244","-7.656657","1.2497733"
"617166969350029","0.16759412","-6.7564373","0.9672575"
"617166989332219","0.7613561","-6.033388","0.39743748"
"617167009334460","0.47405192","-4.8745947","0.4261679"
"617167029174983","0.110133275","-5.0374002","0.8619126"
"617167049085402","-0.6847417","-5.281609","1.5705963"
"617167068976445","-1.7238252","-5.4204726","2.1643584"
"617167089107072","-2.8443117","-6.373365","3.2273839"
"617167108857074","-1.8052281","-7.881712","5.085284"
"617167128772962","-2.2697031","-11.042058","7.1155677"
"617167148824266","-5.1475334","-15.337256","5.8466406"
"617167168625622","-4.357447","-15.212758","6.411672"
"617167188661926","-3.5434184","-12.023681","6.0046577"
"617167208431407","-4.232949","-9.232041","6.291962"
"617167228398336","-5.78918","-7.4842744","7.0485296"
"617167248415734","-4.9176903","-8.135497","6.291962"
"617167268335580","-0.6464345","-13.402741","6.564901"
"617167288330009","2.303222","-17.266983","4.175488"
"617167307816000","1.0103531","-12.100295","0.4213795"
"617167328029596","3.0358477","-6.7133417","-0.29209262"
"617167348147358","3.6774938","-5.329493","-2.96881"
"617167367945173","2.6048915","-9.80665","-4.060566"
"617167387807050","-0.05746084","-12.823344","-2.954445"
"617167407727208","-2.0973208","-11.8896055","-1.7908629"
"617167427789450","-1.5514427","-9.696517","0.21547815"
"617167447656743","1.5610195","-8.456321","1.0965444"
"617167467569245","2.0973208","-7.8146744","1.1779473"
"617167487460706","1.292869","-8.628703","0.45010993"
"617167507077947","-0.24899697","-9.3182335","-0.6607997"
"617167527293887","-0.7757214","-9.557653","-0.44532153"
"617167547272378","-1.1731589","-9.088389","-0.7517793"
"617167567220141","-1.2258313","-9.059659","-0.1436521"
"617167587060559","-1.1587936","-9.160215","-0.02873042"
"617167606950197","-1.115698","-8.944737","0.7086837"
"617167626920563","-1.7381904","-9.23683","0.6464345"
"617167646847076","-0.92416185","-8.892065","0.49799395"
"617167666838484","-0.866701","-9.174581","0.32561144"
"617167686687184","-0.6799533","-9.260772","0.49320555"
"617167706703957","-1.1779473","-9.279925","2.0015526"
"617167726713854","-1.9536686","-9.083601","1.1061212"
"617167746491148","-0.91937345","-9.591172","-0.29688102"
"617167766469223","-0.9911995","-9.950302","-0.6895301"
"617167786331881","-2.5617957","-9.993398","0.062249243"
"617167806274227","-3.1842883","-10.817003","-0.272939"
"617167825890687","-2.2601264","-10.864887","0.33997664"
"617167845813502","-2.2649148","-11.008539","0.095768064"
"617167865744493","-1.5753847","-12.071565","-0.50278234"
"617167885670016","-1.5993267","-12.880805","-0.8331822"
"617167905585070","-1.5945383","-11.722012","0.5363012"
"617167925520645","0.047884032","-9.44752","-0.59855044"
"617167945443772","3.7205894","-8.944737","-1.1779473"
"617167965383097","6.3446345","-10.812215","-0.63206923"
"617167985327005","8.66701","-14.997279","-13.239936"
"617168005226851","0.7374141","-15.222335","-3.3135753"
"617168025148468","1.8291701","-13.460202","0.50278234"
"617168045361022","0.5793968","-12.492945","3.821146"
"617168065451857","-1.6232687","-11.851298","1.757344"
"617168085275817","-1.2641385","-11.319786","-0.39264908"
"617168105142173","-0.6560113","-11.224017","2.791639"
"617168125080040","2.4468741","-9.399636","-0.770933"
"617168144998896","1.8674773","-8.63828","-0.07182605"
"617168164999784","2.5570073","-8.12592","0.6464345"
"617168184917806","0.5267244","-8.307879","0.6943185"
"617168204780152","-0.47405192","-7.4986396","1.5466543"
"617168224783644","-1.0055647","-7.038953","1.5466543"
"617168244630260","-0.7038953","-7.513005","2.0638018"
"617168264570314","-0.9576807","-7.2209125","1.2449849"
"617168284568233","-0.9672575","-8.614338","0.23463176"
"617168304406881","-1.733402","-8.767567","1.340753"
"617168324204279","-2.231396","-8.259995","2.2936451"
"617168344239489","-1.9632454","-8.312668","1.2593501"
"617168364186001","-1.5705963","-7.3789296","-0.81402856"
"617168384287826","-0.31124622","-8.283937","0.36870706"
"617168404235537","2.9113493","-8.202535","2.3750482"
"617168423996372","3.6343982","-10.97502","1.4700398"
"617168443771686","1.4030021","-11.314998","0.076614454"
"617168463831428","-0.7757214","-10.596737","-0.7757214"
"617168483849242","-0.9816227","-12.143391","-1.6328455"
"617168503717526","-0.46926352","-12.832921","0.05746084"
"617168523617684","-0.9720459","-10.884041","0.7374141"
"617168543404248","-2.2601264","-8.470686","1.0007763"
"617168563450500","-0.51714754","-10.46745","1.4556746"
"617168583473784","-0.6943185","-9.466674","0.842759"
"617168603383786","-0.39743748","-10.28549","-0.24420857"
"617168623219725","0.38307226","-12.717999","-0.79487497"
"617168643310665","0.009576807","-12.071565","-0.39743748"
"617168663085667","-2.1499932","-11.166556","-0.9672575"
"617168683046710","-0.6607997","-7.8912888","-0.4405331"
"617168702975410","2.6719291","-5.899313","-0.21547815"
"617168722855620","4.0462008","-5.6407394","0.5363012"
"617168742824424","4.232949","-6.3302693","-0.40222588"
"617168762834426","5.3486466","-6.081272","-0.33039984"
"617168782648439","6.0621185","-8.073248","-1.2210429"
"617168802626149","4.759673","-10.275913","-2.6862943"
"617168822485109","2.753332","-10.237606","1.1540052"
"617168842364903","0.78050977","-19.464859","-0.9959879"
"617168862344541","2.4516625","-4.2042184","0.641646"
"617168882281782","6.6367273","-13.374011","-0.2633622"
"617168902439076","-0.18674773","-11.975797","-0.05746084"
"617168922120119","-0.9720459","-11.334151","-1.1683705"
"617168942053455","1.0869676","-12.995727","0.4261679"
"617168961700748","0.019153614","-12.842498","-1.2737153"
"617168981914396","-0.17238252","-12.210428","-1.3311762"
"617169001861482","1.3263878","-9.878476","-0.2777274"
"617169021796952","1.5227122","-7.929596","0.40222588"
"617169041678204","0.842759","-8.628703","1.4891934"
"617169061319196","0.81402856","-5.070919","-3.064578"
"617169081448937","1.1587936","-11.540052","0.7469909"
"617169101539200","-3.7924154","-13.455414","-1.0821792"
"617169121368004","-8.063671","-12.100295","-1.3599066"
"617169141322537","-10.366894","-12.880805","-1.8914193"
"617169160955404","-5.9424086","-17.391481","1.2066777"
"617169181162229","6.5218053","-18.349161","-1.043872"
"617169201143897","-1.2258313","-17.362751","-1.9057846"
"617169221021295","3.715801","-11.688493","-1.364695"
"617169240919057","-2.1452048","-15.179238","-2.8299465"
"617169260758747","-4.7979803","-9.270349","4.357447"
"617169280806301","-3.0262709","-9.485827","-4.3766007"
"617169300748334","-2.7485435","-13.201628","1.6232687"
"617169320661513","-1.436521","-13.493721","2.8107927"
"617169340532453","-4.936844","-11.927913","6.493075"
"617169361173496","-15.83525","-3.3087866","10.022128"
"617169380400946","-13.10586","-3.2800562","10.036493"
"617169400253188","-10.146626","-5.9280434","6.7564373"
"617169420882565","-8.772355","-10.199299","4.0557775"
"617169440216265","-7.848193","-12.837709","0.7134721"
"617169459861788","-5.865794","-14.973337","-2.2744915"
"617169480078873","-4.5441947","-17.477673","-4.2281604"
"617169499998042","-3.2848446","-15.279796","-5.2241483"
"617169519971689","-1.934515","-10.788273","-5.449203"
"617169539828254","-0.90021986","-9.165004","-4.855441"
"617169559765443","-0.45010993","-9.830592","-3.8355112"
"617169579716122","-0.46926352","-8.628703","-1.6807296"
"617169599591281","4.237737","-6.703765","2.681506"
"617169619567064","-20.053833","5.056554","65.78309"
"617169639443785","-8.135497","-1.1061212","37.469257"
"617169659362328","4.0174704","-5.3103395","45.88248"
"617169679334934","-0.5602432","-9.969456","-0.090979666"
"617169699212332","1.8004397","-4.711789","7.062895"
"617169719243428","0.8858546","-2.4756045","5.827487"
"617169739086034","0.58418524","1.9536686","7.771579"
"617169759008172","-0.9672575","2.360683","6.564901"
"617169778652548","2.4181437","-0.15322891","7.053318"
"617169798739738","2.858677","-1.1971009","7.3645644"
"617169818788855","2.504335","0.4357447","7.800309"
"617169838770054","1.7764976","0.7422025","9.083601"
"617169858627869","1.292869","1.5370775","8.920795"
"617169878458652","1.4221559","1.6376339","8.99741"
"617169898418758","1.5514427","1.2880806","7.943961"
"617169918415010","1.8770541","1.9919758","8.259995"
"617169938350221","1.1444284","2.3127987","8.992621"
"617169958324650","1.0773908","2.1787236","10.548853"
"617169978217777","1.2545617","1.9680338","11.022904"
"617169997848143","0.90979666","2.2744915","10.357317"
"617170017997676","0.7230489","2.504335","9.80665"
"617170038120231","0.61291564","2.777274","9.816227"
"617170058210389","0.545878","2.743755","10.041282"
"617170077872318","0.79966336","2.6623523","9.68694"
"617170097629664","1.0773908","2.6910827","8.939949"
"617170117651124","2.432509","2.303222","8.66701"
"617170137601386","-0.34476504","3.064578","8.7292595"
"617170157528107","0.58897364","3.0262709","8.331821"
"617170177403422","0.5315128","2.6527755","9.165004"
"617170197251861","0.22984336","2.8299465","10.156203"
"617170217258269","0.29688102","2.705448","10.060435"
"617170237240459","0.4213795","2.6527755","9.519346"
"617170257199367","0.61291564","2.7150247","9.222465"
"617170277067390","0.545878","2.791639","9.160215"
"617170296934319","0.5410896","2.719813","9.361329"
